chemist_id,molecule_id,month,order_type,attributed_doctor_id,leakage_weight,orphan_flag
CHEM128,MOL01,2025-06,new_sku,DOC046,0.07675452636612692,0
CHEM016,MOL03,2025-06,new_sku,DOC007,0.05872934171813533,0
CHEM016,MOL03,2025-06,new_sku,DOC008,0.0489462178452719,0
CHEM016,MOL03,2025-06,new_sku,DOC009,0.06251259275637015,0
CHEM016,MOL03,2025-06,new_sku,DOC011,0.05050082968147119,0
CHEM016,MOL03,2025-06,new_sku,DOC014,0.05526340997260206,0
CHEM016,MOL03,2025-06,new_sku,DOC019,0.05597036750943079,0
CHEM016,MOL03,2025-06,new_sku,DOC021,0.06427923308203265,0
CHEM016,MOL03,2025-06,new_sku,DOC024,0.09903968596868969,0
CHEM016,MOL03,2025-06,new_sku,DOC028,0.06002730059370855,0
CHEM016,MOL03,2025-06,new_sku,DOC031,0.04244331231566878,0
CHEM016,MOL03,2025-06,new_sku,DOC037,0.04886217839434855,0
CHEM016,MOL03,2025-06,new_sku,DOC040,0.05036162993070572,0
CHEM016,MOL03,2025-06,new_sku,DOC044,0.3030639002315647,0
CHEM028,MOL02,2025-04,new_sku,DOC004,0.08686534407672926,0
CHEM028,MOL02,2025-04,new_sku,DOC006,0.06799604249278172,0
CHEM028,MOL02,2025-04,new_sku,DOC013,0.18865810523276885,0
CHEM028,MOL02,2025-04,new_sku,DOC016,0.06648039236060511,0
CHEM028,MOL02,2025-04,new_sku,DOC022,0.06561108312571087,0
CHEM028,MOL02,2025-04,new_sku,DOC030,0.14785210186969328,0
CHEM028,MOL02,2025-04,new_sku,DOC031,0.12431275282271179,0
CHEM028,MOL02,2025-04,new_sku,DOC034,0.06999555718231512,0
CHEM028,MOL02,2025-04,new_sku,DOC046,0.08041477369592165,0
CHEM028,MOL02,2025-04,new_sku,DOC048,0.10181384714076236,0
CHEM143,MOL03,2025-04,new_sku,DOC007,0.05979888168086919,0
CHEM143,MOL03,2025-04,new_sku,DOC008,0.33339631965223815,0
CHEM143,MOL03,2025-04,new_sku,DOC011,0.09411072871264056,0
CHEM143,MOL03,2025-04,new_sku,DOC014,0.08889422347960806,0
CHEM143,MOL03,2025-04,new_sku,DOC019,0.10537438580044513,0
CHEM143,MOL03,2025-04,new_sku,DOC020,0.09121223941542232,0
CHEM143,MOL03,2025-04,new_sku,DOC024,0.056552891444394814,0
CHEM143,MOL03,2025-04,new_sku,DOC031,0.06373819725100607,0
CHEM143,MOL03,2025-04,new_sku,DOC043,0.05367625740682179,0
CHEM143,MOL03,2025-04,new_sku,DOC044,0.05324587515655393,0
CHEM097,MOL03,2025-06,new_sku,DOC008,0.09106842051419337,0
CHEM097,MOL03,2025-06,new_sku,DOC015,0.05748880099282632,0
CHEM097,MOL03,2025-06,new_sku,DOC019,0.1516921355299782,0
CHEM097,MOL03,2025-06,new_sku,DOC020,0.13409384597593568,0
CHEM097,MOL03,2025-06,new_sku,DOC024,0.07215448621194319,0
CHEM097,MOL03,2025-06,new_sku,DOC027,0.0716467672590312,0
CHEM097,MOL03,2025-06,new_sku,DOC031,0.17893405849100483,0
CHEM097,MOL03,2025-06,new_sku,DOC033,0.08775141729904352,0
CHEM097,MOL03,2025-06,new_sku,DOC043,0.15517006772604372,0
CHEM011,MOL04,2025-06,new_sku,DOC002,0.07610535169461763,0
CHEM011,MOL04,2025-06,new_sku,DOC010,0.11061482023076849,0
CHEM011,MOL04,2025-06,new_sku,DOC011,0.07693198962888888,0
CHEM011,MOL04,2025-06,new_sku,DOC014,0.08268488902328722,0
CHEM011,MOL04,2025-06,new_sku,DOC018,0.07214650615861597,0
CHEM011,MOL04,2025-06,new_sku,DOC022,0.08809878664641044,0
CHEM011,MOL04,2025-06,new_sku,DOC038,0.07120461229935904,0
CHEM011,MOL04,2025-06,new_sku,DOC039,0.1477967550114376,0
CHEM011,MOL04,2025-06,new_sku,DOC047,0.1047008796184837,0
CHEM011,MOL04,2025-06,new_sku,DOC049,0.08303314998576927,0
CHEM011,MOL04,2025-06,new_sku,DOC050,0.0866822597023618,0
CHEM076,MOL05,2025-06,new_sku,DOC002,0.07241365461961276,0
CHEM076,MOL05,2025-06,new_sku,DOC004,0.1978683752760567,0
CHEM076,MOL05,2025-06,new_sku,DOC007,0.06416766491190039,0
CHEM076,MOL05,2025-06,new_sku,DOC008,0.20071313397946938,0
CHEM076,MOL05,2025-06,new_sku,DOC019,0.18149124786159046,0
CHEM076,MOL05,2025-06,new_sku,DOC024,0.07810322059206745,0
CHEM076,MOL05,2025-06,new_sku,DOC029,0.14031846319686156,0
CHEM076,MOL05,2025-06,new_sku,DOC044,0.06492423956244127,0
CHEM146,MOL02,2025-05,new_sku,DOC004,0.1499291819849081,0
CHEM146,MOL02,2025-05,new_sku,DOC013,0.07214836159621835,0
CHEM146,MOL02,2025-05,new_sku,DOC016,0.05606348384640282,0
CHEM146,MOL02,2025-05,new_sku,DOC022,0.06921168732536555,0
CHEM146,MOL02,2025-05,new_sku,DOC030,0.0868853908009628,0
CHEM146,MOL02,2025-05,new_sku,DOC031,0.22229762406598935,0
CHEM146,MOL02,2025-05,new_sku,DOC032,0.10641894888168867,0
CHEM146,MOL02,2025-05,new_sku,DOC034,0.049274290854762204,0
CHEM146,MOL02,2025-05,new_sku,DOC039,0.06546480771076847,0
CHEM146,MOL02,2025-05,new_sku,DOC046,0.047563839162996974,0
CHEM146,MOL02,2025-05,new_sku,DOC048,0.07474238376993673,0
CHEM120,MOL03,2025-05,new_sku,DOC006,0.07457878902222961,0
CHEM120,MOL03,2025-05,new_sku,DOC009,0.21754571690886929,0
CHEM120,MOL03,2025-05,new_sku,DOC012,0.08096370998557699,0
CHEM120,MOL03,2025-05,new_sku,DOC021,0.10346111554092492,0
CHEM120,MOL03,2025-05,new_sku,DOC024,0.07700247383510024,0
CHEM120,MOL03,2025-05,new_sku,DOC028,0.09859077715152892,0
CHEM120,MOL03,2025-05,new_sku,DOC037,0.13067821283969216,0
CHEM120,MOL03,2025-05,new_sku,DOC040,0.1313093849902325,0
CHEM120,MOL03,2025-05,new_sku,DOC041,0.08586981972584534,0
CHEM136,MOL02,2025-04,new_sku,DOC004,0.1577433352062623,0
CHEM136,MOL02,2025-04,new_sku,DOC030,0.2178995809518392,0
CHEM136,MOL02,2025-04,new_sku,DOC046,0.6243570838418986,0
CHEM139,MOL03,2025-04,new_sku,DOC006,0.05910906145229725,0
CHEM139,MOL03,2025-04,new_sku,DOC015,0.29687348460989194,0
CHEM139,MOL03,2025-04,new_sku,DOC025,0.09593719995572743,0
CHEM139,MOL03,2025-04,new_sku,DOC027,0.2525631593299061,0
CHEM139,MOL03,2025-04,new_sku,DOC031,0.08299622337262788,0
CHEM139,MOL03,2025-04,new_sku,DOC033,0.09403936570583801,0
CHEM139,MOL03,2025-04,new_sku,DOC043,0.11848150557371144,0
CHEM098,MOL02,2025-01,new_sku,DOC004,0.3118218115988374,0
CHEM098,MOL02,2025-01,new_sku,DOC030,0.2597033892065623,0
CHEM098,MOL02,2025-01,new_sku,DOC031,0.20116924886018964,0
CHEM098,MOL02,2025-01,new_sku,DOC046,0.2273055503344108,0
CHEM062,MOL03,2025-06,new_sku,DOC006,0.0615587509774221,0
CHEM062,MOL03,2025-06,new_sku,DOC009,0.13741956184337278,0
CHEM062,MOL03,2025-06,new_sku,DOC012,0.06300338882499494,0
CHEM062,MOL03,2025-06,new_sku,DOC019,0.05630100589534287,0
CHEM062,MOL03,2025-06,new_sku,DOC021,0.07803965069063386,0
CHEM062,MOL03,2025-06,new_sku,DOC024,0.10813470687811186,0
CHEM062,MOL03,2025-06,new_sku,DOC028,0.072472889520285,0
CHEM062,MOL03,2025-06,new_sku,DOC031,0.053922825870620625,0
CHEM062,MOL03,2025-06,new_sku,DOC037,0.14734199635691228,0
CHEM062,MOL03,2025-06,new_sku,DOC040,0.07702621756425444,0
CHEM062,MOL03,2025-06,new_sku,DOC041,0.06683538421400444,0
CHEM062,MOL03,2025-06,new_sku,DOC044,0.07794362136404483,0
CHEM100,MOL02,2025-05,new_sku,DOC004,0.171212162528961,0
CHEM100,MOL02,2025-05,new_sku,DOC031,0.14625639745849728,0
CHEM100,MOL02,2025-05,new_sku,DOC032,0.2425656935966905,0
CHEM100,MOL02,2025-05,new_sku,DOC039,0.16545814423234723,0
CHEM100,MOL02,2025-05,new_sku,DOC042,0.27450760218350406,0
CHEM040,MOL05,2025-03,new_sku,DOC004,0.06428295318523322,0
CHEM040,MOL05,2025-03,new_sku,DOC007,0.08218953873937057,0
CHEM040,MOL05,2025-03,new_sku,DOC008,0.1802916779788436,0
CHEM040,MOL05,2025-03,new_sku,DOC019,0.0918621687521107,0
CHEM040,MOL05,2025-03,new_sku,DOC024,0.06473012356490421,0
CHEM040,MOL05,2025-03,new_sku,DOC029,0.36788898750545085,0
CHEM040,MOL05,2025-03,new_sku,DOC044,0.07383123966858139,0
CHEM040,MOL05,2025-03,new_sku,DOC047,0.07492331060550554,0
CHEM083,MOL01,2025-01,new_sku,DOC010,0.21097449575332375,0
CHEM083,MOL01,2025-01,new_sku,DOC026,0.22552911913525012,0
CHEM083,MOL01,2025-01,new_sku,DOC028,0.22447591817383178,0
CHEM083,MOL01,2025-01,new_sku,DOC029,0.07511806463349306,0
CHEM083,MOL01,2025-01,new_sku,DOC032,0.09813360726603286,0
CHEM083,MOL01,2025-01,new_sku,DOC045,0.07709402150115474,0
CHEM083,MOL01,2025-01,new_sku,DOC050,0.08867477353691368,0
CHEM012,MOL02,2025-02,new_sku,DOC005,0.09448680354848454,0
CHEM012,MOL02,2025-02,new_sku,DOC006,0.10426601421747689,0
CHEM012,MOL02,2025-02,new_sku,DOC013,0.19274890794613087,0
CHEM012,MOL02,2025-02,new_sku,DOC016,0.08255486331465135,0
CHEM012,MOL02,2025-02,new_sku,DOC022,0.07133937210632392,0
CHEM012,MOL02,2025-02,new_sku,DOC023,0.07931995709699513,0
CHEM012,MOL02,2025-02,new_sku,DOC030,0.07860701384225136,0
CHEM012,MOL02,2025-02,new_sku,DOC031,0.07836970197919031,0
CHEM012,MOL02,2025-02,new_sku,DOC034,0.1014987988631064,0
CHEM012,MOL02,2025-02,new_sku,DOC048,0.11680856708538921,0
CHEM028,MOL04,2025-02,new_sku,DOC001,0.1109565207260475,0
CHEM028,MOL04,2025-02,new_sku,DOC002,0.11466132085979712,0
CHEM028,MOL04,2025-02,new_sku,DOC013,0.12738756522443442,0
CHEM028,MOL04,2025-02,new_sku,DOC017,0.08307531653215668,0
CHEM028,MOL04,2025-02,new_sku,DOC020,0.04129897161888882,0
CHEM028,MOL04,2025-02,new_sku,DOC022,0.04430255525364271,0
CHEM028,MOL04,2025-02,new_sku,DOC025,0.062066431059531836,0
CHEM028,MOL04,2025-02,new_sku,DOC027,0.2388081788070911,0
CHEM028,MOL04,2025-02,new_sku,DOC034,0.047263082574593995,0
CHEM028,MOL04,2025-02,new_sku,DOC035,0.13018005734381577,0
CHEM147,MOL04,2025-06,new_sku,DOC002,0.06484419757849862,0
CHEM147,MOL04,2025-06,new_sku,DOC013,0.08478872523761179,0
CHEM147,MOL04,2025-06,new_sku,DOC017,0.09232775839099815,0
CHEM147,MOL04,2025-06,new_sku,DOC022,0.08039908246168762,0
CHEM147,MOL04,2025-06,new_sku,DOC025,0.08128650794599925,0
CHEM147,MOL04,2025-06,new_sku,DOC027,0.06303662017118973,0
CHEM147,MOL04,2025-06,new_sku,DOC034,0.3885415085890133,0
CHEM147,MOL04,2025-06,new_sku,DOC035,0.04454585589852918,0
CHEM147,MOL04,2025-06,new_sku,DOC036,0.04620854623001924,0
CHEM147,MOL04,2025-06,new_sku,DOC038,0.054021197496453094,0
CHEM066,MOL01,2025-03,new_sku,DOC001,0.08098804793798786,0
CHEM066,MOL01,2025-03,new_sku,DOC015,0.06669359365970066,0
CHEM066,MOL01,2025-03,new_sku,DOC029,0.08797584991304394,0
CHEM066,MOL01,2025-03,new_sku,DOC030,0.21905401571360034,0
CHEM066,MOL01,2025-03,new_sku,DOC032,0.0801448102075621,0
CHEM066,MOL01,2025-03,new_sku,DOC033,0.10052699662741928,0
CHEM066,MOL01,2025-03,new_sku,DOC043,0.1989879152311694,0
CHEM066,MOL01,2025-03,new_sku,DOC046,0.09440911631069393,0
CHEM066,MOL01,2025-03,new_sku,DOC049,0.0712196543988225,0
CHEM019,MOL01,2025-02,new_sku,DOC016,0.06656884358114933,0
CHEM019,MOL01,2025-02,new_sku,DOC023,0.7429756267508629,0
CHEM019,MOL01,2025-02,new_sku,DOC041,0.1421972730208116,0
CHEM019,MOL01,2025-02,new_sku,DOC045,0.04825825664717608,0
CHEM120,MOL01,2025-03,new_sku,DOC016,0.14344753331387758,0
CHEM120,MOL01,2025-03,new_sku,DOC023,0.1084526957426337,0
CHEM120,MOL01,2025-03,new_sku,DOC026,0.18019047103143074,0
CHEM120,MOL01,2025-03,new_sku,DOC028,0.14344287530966301,0
CHEM120,MOL01,2025-03,new_sku,DOC032,0.10552769481752836,0
CHEM120,MOL01,2025-03,new_sku,DOC041,0.12493474744464632,0
CHEM120,MOL01,2025-03,new_sku,DOC045,0.19400398234022026,0
CHEM015,MOL05,2025-03,new_sku,DOC003,0.030115686149488955,0
CHEM015,MOL05,2025-03,new_sku,DOC007,0.061785841633950844,0
CHEM015,MOL05,2025-03,new_sku,DOC008,0.03155729536962682,0
CHEM015,MOL05,2025-03,new_sku,DOC018,0.03662230008157324,0
CHEM015,MOL05,2025-03,new_sku,DOC019,0.028695693151624912,0
CHEM015,MOL05,2025-03,new_sku,DOC024,0.03521861169899703,0
CHEM015,MOL05,2025-03,new_sku,DOC029,0.04268381440928188,0
CHEM015,MOL05,2025-03,new_sku,DOC044,0.09892896850171831,0
CHEM015,MOL05,2025-03,new_sku,DOC047,0.6343917890037379,0
CHEM019,MOL03,2025-01,new_sku,DOC006,0.2222316063736127,0
CHEM019,MOL03,2025-01,new_sku,DOC012,0.3139783347548177,0
CHEM019,MOL03,2025-01,new_sku,DOC025,0.09033360438188692,0
CHEM019,MOL03,2025-01,new_sku,DOC037,0.09973989037814059,0
CHEM019,MOL03,2025-01,new_sku,DOC041,0.27371656411154205,0
CHEM025,MOL01,2025-06,new_sku,DOC010,0.07979367572824177,0
CHEM025,MOL01,2025-06,new_sku,DOC029,0.07997739586638149,0
CHEM025,MOL01,2025-06,new_sku,DOC032,0.055034809313132566,0
CHEM025,MOL01,2025-06,new_sku,DOC042,0.46186784683362775,0
CHEM025,MOL01,2025-06,new_sku,DOC049,0.10001786869257179,0
CHEM025,MOL01,2025-06,new_sku,DOC050,0.2233084035660447,0
CHEM099,MOL02,2025-02,new_sku,DOC003,0.1595527716003178,0
CHEM099,MOL02,2025-02,new_sku,DOC009,0.1212166056353974,0
CHEM099,MOL02,2025-02,new_sku,DOC021,0.14378807025197554,0
CHEM099,MOL02,2025-02,new_sku,DOC022,0.07600498610914866,0
CHEM099,MOL02,2025-02,new_sku,DOC026,0.15215228619034532,0
CHEM099,MOL02,2025-02,new_sku,DOC032,0.11600053026334976,0
CHEM099,MOL02,2025-02,new_sku,DOC039,0.16358112638211905,0
CHEM099,MOL02,2025-02,new_sku,DOC042,0.06770362356734652,0
CHEM148,MOL03,2025-06,new_sku,DOC006,0.09052011343571109,0
CHEM148,MOL03,2025-06,new_sku,DOC009,0.061438494758542204,0
CHEM148,MOL03,2025-06,new_sku,DOC012,0.08383963781856012,0
CHEM148,MOL03,2025-06,new_sku,DOC019,0.06853678290867145,0
CHEM148,MOL03,2025-06,new_sku,DOC024,0.11123414718296842,0
CHEM148,MOL03,2025-06,new_sku,DOC025,0.055182549283069024,0
CHEM148,MOL03,2025-06,new_sku,DOC027,0.06682857858385798,0
CHEM148,MOL03,2025-06,new_sku,DOC031,0.08142990636166605,0
CHEM148,MOL03,2025-06,new_sku,DOC037,0.17050207998010497,0
CHEM148,MOL03,2025-06,new_sku,DOC041,0.08838650413285311,0
CHEM148,MOL03,2025-06,new_sku,DOC043,0.06469698647289819,0
CHEM148,MOL03,2025-06,new_sku,DOC044,0.05740421908109741,0
CHEM027,MOL02,2025-02,new_sku,DOC003,0.21850889408351581,0
CHEM027,MOL02,2025-02,new_sku,DOC009,0.1460658745272174,0
CHEM027,MOL02,2025-02,new_sku,DOC016,0.04556936676364286,0
CHEM027,MOL02,2025-02,new_sku,DOC021,0.15120646539547591,0
CHEM027,MOL02,2025-02,new_sku,DOC022,0.056694109859605546,0
CHEM027,MOL02,2025-02,new_sku,DOC026,0.20236107387065708,0
CHEM027,MOL02,2025-02,new_sku,DOC032,0.06660212995114215,0
CHEM027,MOL02,2025-02,new_sku,DOC039,0.11299208554874322,0
CHEM087,MOL02,2025-05,new_sku,DOC004,0.12808097457754591,0
CHEM087,MOL02,2025-05,new_sku,DOC013,0.1492019389154494,0
CHEM087,MOL02,2025-05,new_sku,DOC030,0.2686383936764175,0
CHEM087,MOL02,2025-05,new_sku,DOC031,0.1485492273676851,0
CHEM087,MOL02,2025-05,new_sku,DOC046,0.20126184027727523,0
CHEM087,MOL02,2025-05,new_sku,DOC048,0.10426762518562688,0
CHEM081,MOL05,2025-03,new_sku,DOC002,0.13579134714999838,0
CHEM081,MOL05,2025-03,new_sku,DOC004,0.18064540002205617,0
CHEM081,MOL05,2025-03,new_sku,DOC008,0.06319731406957461,0
CHEM081,MOL05,2025-03,new_sku,DOC017,0.05258357870703863,0
CHEM081,MOL05,2025-03,new_sku,DOC019,0.1401614075541064,0
CHEM081,MOL05,2025-03,new_sku,DOC024,0.07935954789348197,0
CHEM081,MOL05,2025-03,new_sku,DOC029,0.06749212175899225,0
CHEM081,MOL05,2025-03,new_sku,DOC035,0.05891833737135634,0
CHEM081,MOL05,2025-03,new_sku,DOC037,0.05026140065868988,0
CHEM081,MOL05,2025-03,new_sku,DOC044,0.047539429520045313,0
CHEM081,MOL05,2025-03,new_sku,DOC045,0.05123592803081795,0
CHEM081,MOL05,2025-03,new_sku,DOC048,0.07281418726384202,0
CHEM111,MOL03,2025-05,new_sku,DOC007,0.14550889527086847,0
CHEM111,MOL03,2025-05,new_sku,DOC008,0.11653838890612962,0
CHEM111,MOL03,2025-05,new_sku,DOC011,0.19459074068976093,0
CHEM111,MOL03,2025-05,new_sku,DOC014,0.2656211861427095,0
CHEM111,MOL03,2025-05,new_sku,DOC019,0.07340770918806007,0
CHEM111,MOL03,2025-05,new_sku,DOC024,0.06427450676168943,0
CHEM111,MOL03,2025-05,new_sku,DOC031,0.04707774300966101,0
CHEM111,MOL03,2025-05,new_sku,DOC044,0.0929808300311209,0
CHEM140,MOL02,2025-04,new_sku,DOC003,0.16092873080937495,0
CHEM140,MOL02,2025-04,new_sku,DOC009,0.12039609556688734,0
CHEM140,MOL02,2025-04,new_sku,DOC021,0.16670772603118716,0
CHEM140,MOL02,2025-04,new_sku,DOC026,0.15594112475625319,0
CHEM140,MOL02,2025-04,new_sku,DOC032,0.12824784239984274,0
CHEM140,MOL02,2025-04,new_sku,DOC039,0.1401312951337231,0
CHEM140,MOL02,2025-04,new_sku,DOC042,0.12764718530273161,0
CHEM116,MOL04,2025-04,new_sku,DOC001,0.2194039274546977,0
CHEM116,MOL04,2025-04,new_sku,DOC002,0.12417587978624092,0
CHEM116,MOL04,2025-04,new_sku,DOC013,0.11193826428204981,0
CHEM116,MOL04,2025-04,new_sku,DOC017,0.09173738799254356,0
CHEM116,MOL04,2025-04,new_sku,DOC020,0.12303587425049899,0
CHEM116,MOL04,2025-04,new_sku,DOC027,0.1414337520186335,0
CHEM116,MOL04,2025-04,new_sku,DOC035,0.18827491421533554,0
CHEM073,MOL05,2025-01,new_sku,DOC002,0.1504827085899293,0
CHEM073,MOL05,2025-01,new_sku,DOC004,0.14963622745072033,0
CHEM073,MOL05,2025-01,new_sku,DOC008,0.06122913366319752,0
CHEM073,MOL05,2025-01,new_sku,DOC017,0.05401460327143468,0
CHEM073,MOL05,2025-01,new_sku,DOC019,0.13684029749240767,0
CHEM073,MOL05,2025-01,new_sku,DOC024,0.0862387574617204,0
CHEM073,MOL05,2025-01,new_sku,DOC029,0.06716677199214788,0
CHEM073,MOL05,2025-01,new_sku,DOC035,0.057633209361923246,0
CHEM073,MOL05,2025-01,new_sku,DOC037,0.053748924023632974,0
CHEM073,MOL05,2025-01,new_sku,DOC044,0.04907203596263846,0
CHEM073,MOL05,2025-01,new_sku,DOC045,0.05487690548630914,0
CHEM073,MOL05,2025-01,new_sku,DOC048,0.07906042524393837,0
CHEM078,MOL01,2025-03,new_sku,DOC001,0.44096792049041933,0
CHEM078,MOL01,2025-03,new_sku,DOC015,0.1438874884285406,0
CHEM078,MOL01,2025-03,new_sku,DOC030,0.10994133897202227,0
CHEM078,MOL01,2025-03,new_sku,DOC033,0.11127534288019279,0
CHEM078,MOL01,2025-03,new_sku,DOC043,0.10860361658203882,0
CHEM078,MOL01,2025-03,new_sku,DOC046,0.08532429264678627,0
CHEM081,MOL01,2025-06,new_sku,DOC001,0.07330868841140985,0
CHEM081,MOL01,2025-06,new_sku,DOC015,0.06536221695165526,0
CHEM081,MOL01,2025-06,new_sku,DOC016,0.0657116373015375,0
CHEM081,MOL01,2025-06,new_sku,DOC029,0.08535171509165757,0
CHEM081,MOL01,2025-06,new_sku,DOC030,0.14932005837021362,0
CHEM081,MOL01,2025-06,new_sku,DOC032,0.09767029361751367,0
CHEM081,MOL01,2025-06,new_sku,DOC033,0.07494681045782021,0
CHEM081,MOL01,2025-06,new_sku,DOC043,0.19130395249444473,0
CHEM081,MOL01,2025-06,new_sku,DOC045,0.06479384878962414,0
CHEM081,MOL01,2025-06,new_sku,DOC046,0.06887639119314187,0
CHEM081,MOL01,2025-06,new_sku,DOC049,0.06335438732098159,0
CHEM131,MOL05,2025-05,new_sku,DOC002,0.16045299614739475,0
CHEM131,MOL05,2025-05,new_sku,DOC004,0.12413655489532749,0
CHEM131,MOL05,2025-05,new_sku,DOC017,0.13031367507089364,0
CHEM131,MOL05,2025-05,new_sku,DOC019,0.09565875025628554,0
CHEM131,MOL05,2025-05,new_sku,DOC035,0.3821908863801745,0
CHEM131,MOL05,2025-05,new_sku,DOC048,0.10724713724992413,0
CHEM010,MOL04,2025-03,new_sku,DOC010,0.07031719149936894,0
CHEM010,MOL04,2025-03,new_sku,DOC011,0.15838106667086171,0
CHEM010,MOL04,2025-03,new_sku,DOC014,0.15407669274953345,0
CHEM010,MOL04,2025-03,new_sku,DOC020,0.0862320721356603,0
CHEM010,MOL04,2025-03,new_sku,DOC039,0.061134065969304326,0
CHEM010,MOL04,2025-03,new_sku,DOC047,0.0823827929756336,0
CHEM010,MOL04,2025-03,new_sku,DOC049,0.28022495076261855,0
CHEM010,MOL04,2025-03,new_sku,DOC050,0.10725116723701907,0
CHEM068,MOL03,2025-05,new_sku,DOC006,0.189425362077229,0
CHEM068,MOL03,2025-05,new_sku,DOC012,0.18237995141924473,0
CHEM068,MOL03,2025-05,new_sku,DOC015,0.11575667236448835,0
CHEM068,MOL03,2025-05,new_sku,DOC025,0.22512743551189096,0
